"Key","Source","Translation"
"2A05CB65491C525099CB7BB1A3D49BEC","Oi! Come out, ya coward!","Ей! Виходь, боягузе!"
"91F2AC6D44B92236575FF09DEB83A519","Oi! Come out, ya coward!","Ей! Виходь, боягузе!"
"6FD62A94466C77657CE22AAB41CB6482","Oi, are you listening?","Ей, ти слухаєш?"
"2FC17C564F8146746DBC28B926E66C37","Oi, you listening?","Ей, ти слухаєш?"
"732E5B0247AB141878F03AAD058D1F3C","Oi, you listening?","Ей, ти слухаєш?"
"90360DAA47636138E117FE96B62B5AFC","Oi, you listening?","Ей, ти слухаєш?"
"6E2205CC41539098F507A9997387C594","Oi, you! Stop there!","Ей, ти! Стій там!"
"8E2CC25246440288D6806F816EE34DB7","Oi, you! Stop there!","Ей, ти! Стій там!"
"8EDA75224FD14DAF9FF8B18128497576","Oi? Didn't you hear me?","Ей? Ти мене не почув?"
"EBAA7F4C43F9C2898A4E428369633487","One more kiss, dear!","Ще один поцілунок, любий!"
"60C41F5748E18C8DD45CD98E8500A4D8","Ooh, that's gonna smart!","Ох, це розумно!"
"DD66595E4F3B0B75B252689EA541896C","Ooh, that's gonna smart!","Ох, це розумно!"
"EBC287A747469A6A80214AB55FB7CB83","Ooh, that's gonna smart!","Ох, це розумно!"
"43439F984ECB419A4CDD4AAF8943F4F1","Over there! There's one of them vermin!","Он там! Там один із нечисті!"
"8DE8D5914028D2488119E282669ACF5A","Over there! There's one of them vermin!","Он там! Там один із нечисті!"
"93E8D6A347AAFFBC5DD384BB11B848A5","Over there! There's one of them vermin!","Он там! Там один із нечисті!"
"D094AA084650D5689DF543AA44191C48","Over there! There's one of them vermin!","Он там! Там один із нечисті!"
"E21A472C401C23D8AC1B80AB535A1416","Please open the door sir!","Будь ласка, відчиніть двері, сер!"
"B46214774B29A262502FADA3EAB65A97","Please sir, I can't let you through!","Прошу, сер, я не можу пропустити вас!"
"90D6F31645E1DA22CD450986810E28C3","Please sir, I can't let you through!","Прошу, сер, я не можу пропустити вас!"
"B3D4BDA74A89E188629BD4902C91AED3","Please sir, I can't let you through!","Прошу, сер, я не можу пропустити вас!"
"DA5112514C7C2993669F978420FDCADA","Please sir, I can't let you through!","Прошу, сер, я не можу пропустити вас!"
"F2313947479F1F7591F25BA5F658EAB9","Prepare to die, Doctor Reid!","Готуйся померти, докторе Ріде!"
"969446DB40ECD0FE7A1F1FBEE4759FF3","Prepare to face Ascalon's wrath!","Приготуйтеся пізнати гнів Аскалона!"
"FFDF284443E50E6BD33D7EA9FD72A854","Priwen prevails!","Priwen prevails!"
"5834A2E0490BCBE4BE0C428D4E02302B","Priwen shall prevail!","Priwen shall prevail!"
"EACE0AF349A99C0CAF4B4889422B7750","Priwen shall prevail!","Priwen shall prevail!"
"35C92721476B5572B9C46BB337C5BA49","Pull back!","Назад!"
"4F0069F94DED21D9C5406382024FB805","Pull back!","Назад!"
"028F97DF4778A0866647689217D64A9D","Remember your vows, friends!","Пам'ятайте про обітниці, друзі!"
"FFFB7C344847A6795E56B1AB83E3EBF6","Remember your vows, friends!","Пам'ятайте про обітниці, друзі!"
"AB532ACA42E7BE76A5EED8BE84C1E3FF","Rest in peace, monster!","Спочивай з миром, чудовисько!"
"1706571149FFA7BA5EEE7CAD6761059A","Return to your apothecary and needles!","Return to your apothecary and needles!"
"054DC54D47AF8F7A9D3290B7FFD3FCDB","I'm gonna roast you!","Я тебе підсмажу!"
"512FEB824B74FE321FEE7989A9F817B2","I'm gonna roast you!","Я тебе підсмажу!"
"87B047514C8967E581F246AD0EC438D5","I'm gonna roast you!","Я тебе підсмажу!"
"2C7869934DE6407FEAD2C59C263AF5BF","See how he is dressed? Looks like and aristocrat!","Бачите як він одягнений? Схожий на аристократа!"
"4F8832E04DECF63E6CCB91A7B4C0222D","See them fancy clothes? This one's a toff!","Бачиш їхній стильний одяг? Цей - шикарний!"
"843ADB0547A1DD1AD3E57F824D595B0E","See them fancy clothes? This one's a toff!","Бачиш їхній стильний одяг? Цей - шикарний!"
"B6A7C7C04C4399E95F4F47BECAC4F144","See them fancy clothes? This one's a toff!","Бачиш їхній стильний одяг? Цей - шикарний!"
"D7A3495C4D43397B54295292DC055B51","See them fancy clothes? This one's a toff!","Бачиш їхній стильний одяг? Цей - шикарний!"
"51ED1A38447577D338DB199B385B3AA3","See those bite marks? The flu didn't do this!","Бачиш ці сліди укусів? Це не грип зробив!"
"5A1B3D234CF9F474A48479BD2F6FD64F","She is coming! She is coming!","Вона йде! Вона йде!"
"2313D6B94356682694018FA294586B10","Shit!","Лайно!"
"E7DEE41D468E9978B21C33B55E00DE6D","Shit!","Лайно!"
"5E97C5FF42C07F8BBF4CD8AE390708C0","Shit! ","Лайно! "
"5DFFCF7E46D53E5EB88AEBA7CBAD9FEE","Shit! Come back, you!?","Лайно! Повернися, ти!?"
"F463736749375BB97D8D8380F9AE0ED8","Shit! Come back, you!?","Лайно! Повернися!?"
"E0B2B738436D4580F1743DA97D0B23A2","Shit! Just vanished!?","Лайно? Просто зник!?"
"9460D60544360CF9CC557C9CF5EA79CA","Shit! Lost it!","Лайно! Загубили його!"
"FE21043D4FF2B6E5CD6C299B3CCBCFF1","Shit! Lost it?","Лайно! Загубили його?"
"2F1705BE49C1B3DB04B2ECB3F8B50C22","Shit! Where'd it go?","Лайно! Куди він пішов?"
"FD166036448B4B31CF566BAB6BD761E7","Shit! Where'd it go?","Лайно! Куди він пішов?"
"3ECE216B45944A3C1376B08EC28FC39F","Shit! You can't fool us!","Лайно! Тобі нас не обдурити!"
"9C22B6DF4BF08C1BD86573B0149EBEAC","Shit! You'll pay for that!","Лайно! Ти заплатиш за це!"
"5089F2164D52FA5CA49280A28697F74F","Shit, that leech is fast!","Трясця, цей ліч прудкий!"
"CE57104242C545BAC1B3A6BEDD1B826A","Shit, that leech is fast!","Трясця, цей ліч прудкий!"
"15434BB2464FD130675B70BE80554510","Shoot it!","Пристрельте його!"
"44A33DAA4C63F945668EF3B87FB3BCFF","Shoot it!","Пристрельте його!"
"5145A1F446D8F2DB141BA48880BCE86E","Shoot it!","Пристрельте його!"
"91E41B614C84114A081B8FAC4F0428A7","Shoot it!","Пристрельте його!"
"D5AB65FB4054C5B522165385B0BC4575","Shoot it!","Пристрельте його!"
"EF28795244DD46A9BA58E4B78BEB0EEC","Shoot it!","Пристрельте його!"
"949C2E27456301DAB1E43C818169C3B2","Show me your power Newborn!","Покажи свою силу, новонароджений!"
"3B80975D4B477BDDC9C708ADAE874923","Show some style! Fight like a man!","Show some style! Fight like a man!"
"47A6166F4CFE9AEB36A18EB0E73D093C","Sir, I said stay away!","Сер, я сказав, не підходьте!"
"C09838444ABC6B892F7454A702160B67","Sir, no civilians allowed!","Сер, мешканцям вхід заборонено!"
"241BD4B04DAC483B53D80E9A06C4C7C0","Sir, step away now!","Сер, відійдіть негайно!"
"9FBA995B4D4CD3F69A57EB85B54EB2C5","Sir, step away now!","Сер, відійдіть негайно!"
"6899EBBF4222082898DA34B7EC9AC85C","Sir, step away!","Сер, відійдіть!"
"EA6870B44C60C6B1C6FCF280C610CC9E","Sir, step away!","Сер, відійдіть!"
"FCC874814E0C1FAAB324B099F868F95C","Sir, step away!","Сер, відійдіть!"
"A543305F4EE3F6489416C8A6AE9746BB","Slow as a snail!","Повільний, як равлик!"
"0D8F80274E582AC5DDACB0A70C296624","Smells like rotten meat! One is near I know it!","Смердить як гниле м'ясо! Один неподалік, я певен!"
"35B109B84066D151697D2CA2EA5F90D9","Snuff it, leech!","Здохни, ліче!"
"5B1933DC4DFD444FF9A209B0FF9AAE60","Snuff it, leech!","Здохни, ліче!"
"68DCFABD443D98A1C17051AE93BFB8C3","Snuff it, leech!","Здохни, ліче!"
"C16BC7454B376813B07272B5A746B0CA","Snuff it, leech!","Здохни, ліче!"
"2EA4374142232D38CA2F19868923298B","Sorry sir, no admittance!","Вибачте, сер, вхід заборонено!"
"349DE5CD4B4B481B87BEB28D05165994","Sorry sir, no admittance!","Вибачте, сер, вхід заборонено!"
"4BB7528641333D5DA5E73A8FBDC0180E","Sorry sir, no admittance!","Вибачте, сер, вхід заборонено!"
"6307F3C64F4DD7925634F88BB6801BC4","Sorry sir, no admittance!","Вибачте, сер, вхід заборонено!"
"F63AE05E4D7BA7D74BDC3CA3C3475207","Sorry sir, no admittance!","Вибачте, сер, вхід заборонено!"
"C009D76C410E2E45ACAF34AC42F58BD3","Speak English do ya?","Говориш англійською?"
"9E1A37FF44D35194ECE5C5966F7B9B40","Speak da English, do ya?","Говориш англійською?"
"FA3878AF43C46554FD5F258FA0B9B075","Speak da English, do ya?","Говориш англійською?"
"FDE52E8D45469A96F10F32ABCC63CC2D","Speak da English, do ya?","Говориш англійською?"
"E48A900747D64B319C1857A6627E7CB8","Stay away!","Назад!"
"EC0E72954FB2D9EF88EC2894C59FCD04","Stay away!","Назад!"
"B14187C3491F63440751C1B282E926BA","Stay back, beast!","Відійди, тварюко!"
"E44244404952FB0529E463805A301B6B","Stay back, beast!","Відійди, тварюко!"
"0C9A3819483AA372386537A33F8D1920","Stay close guys!","Тримайтеся поруч, хлопці!"
"05CBDBDA49AF51A06AAABB9AA1FDBAA4","Stay close! Keep an eye on each other!","Тримайтеся ближче! Слідкуйте за один за одним!"
"C6CAB8154F98FBEA3E07A3908544A1AD","Stay close! Keep an eye on each other!","Тримайтеся ближче! Слідкуйте за один за одним!"
"5735FFE6495024D11A487AA6FC039A2F","Steady, boys! We've got one of 'em here!","Спокійно, хлопці! У нас тут один з них!"
"7D5B3EFF4D7DE7388B14E18FCF2E286A","Steady, boys! We've got one of 'em here!","Спокійно, хлопці! У нас тут один з них!"
"2155E013417609CB6CBC68AED1C9574F","Steady, boys! We've got one of 'em!","Спокійно, хлопці! У нас один з них!"
"40318F8D47E1AD416D7070A6A33F7F38","Step away!","Відійди!"
"D02814DF454E130A1E2A1A8362FEEA4F","Step away!","Відійди!"
"4D3CFE964B5243D93E67AFBCFD2E9111","Step away, sir!","Відійдіть, сер!"
"6E40CDE64C65552C765A31B1DA994FC8","Step away, sir!","Відійдіть, сер!"
"3AE8CCA44BF20EBCDE3466847E6B5489","Step away, sir!","Відійдіть, сер!"
"C27C96684C2DF316281747AE1138C178","Step away, sir!","Відійдіть, сер!"
"62298B6240156BF67F01698CD681F199","Stop now!","Зупинись, негайно!"
"85F8D6BA43111A63A79244AD916555DB","Stop now!","Зупинись, негайно!"
"12C9CEF2401A5A48F1C7E2996DB027A7","Stop, right now!","Зупинись, зараз же!"
"B1B49A3940EDFF597417FCB9D7EFD7D0","Stop, right now!","Зупинись, зараз же!"
"EFC2BD98424339BC9F8218A444CCF858","Stop, right now!","Зупинись, зараз же!"
"F1069312456A6AE5A0FBB2ACE5689873","Stop, right now!","Зупинись, зараз же!"
"FEFD447746F6D08B41203C9AADD86281","Stop, right now!","Зупинись, зараз же!"
"AA6BF7EA4EA6C9BA902D78B4A62B3237","Stop, vampire!","Стій, вампіре!"
"C79FB6A1437A6A6B6022E1B5006C1C58","Stop, vampire!","Стій, вампіре!"
"F2D79BAA497EF99E09C39C91B7A621E7","Steady, boys! We've got one of them!","Спокійно, хлопці! У нас один з них!"
"F3D7F7504E0BEDD28B76E4AB0C439755","Steady, boys! We've got one of them!","Спокійно, хлопці! У нас один з них!"
"03803986464E8A81E8607FA0D53F50AC","Wood does marvels against your kind!","Wood does marvels against your kind!"
"2E03445A41D7235838A9F1AE58F244F0","Stupid fucking beast!","Дурна йобана тварюка!"
"DFB2E5FC43F736F518670C94408420BA","Stupid fucking beast!","Дурна йобана тварюка!"
"16BA2C304677D5746ADDBEB34B6FF907","Stupid fucking beast!","Дурна йобана тварюка!"
"C77F7A04458F4C70373C7294C7877396","Stupid new born!","Дурний новонароджений!"
"769800B749CD13481282779D0EA24134","Such innocence! Such guilt!","Така невинність! Така провина!"
"142E95184AF90871656DF39618DCC5AC","Take a breath o' this!","Вдихни це!"
"62A9A20C424209671593E7931A8F9BC0","Take a breath o' this!","Вдихни це!"
"963F31C148AB43699AA6DE93FD3498F1","Take a breath o' this!","Вдихни це!"
"AFAD3A9B4FC99280C68F03AAC2D47CAF","That leech is fast!","Цей ліч прудкий!"
"0E4676434447B0088975A0B4FBF47C6B","That's gotta hurt!","Це, мабуть, боляче!"
"BF155F564BC376CBBF7BC18D029DFAD7","That's gotta hurt!","Це, мабуть, боляче!"
"C5E663204C9B99AC00D8C1AE06957965","That's gotta hurt!","Це, мабуть, боляче!"
"CDF9D46241FBD4FC36D5BB981D1BB09A","That's gotta hurt!","Це, мабуть, боляче!"
"4D32D8A948790DF3CC5EC4ACF91FE832","That's the spirit! Now pick up the pace, lads! There's leech killing to be done!","That's the spirit! Now pick up the pace, lads! There's leech killing to be done!"
"5E4F85264BC356BBD26A9998CFBBF3F8","That's this nest of them cleaned out!","That's this nest of them cleaned out!"
"62185BEF4D1802DBEEFE779E126691A0","That's too quiet! I don't like it!","Занадто тихо. Мені це не подобається!"
"0958597E4B117BB2E80930B344E020F3","The Vampires! They are real! And you! You are one of them!","Вампіри! Вони справжні! І ти! Ти один з них!"
"AA2D81A34AD5E2D784DCB99FE72C5488","The beast must die!","Звір має здохнути!"
"E88871DE448A93E92C32999AE656784E","The beast must die!","Звір має здохнути!"
"A0CF2B0B48D3D733E566DE90BDE90E6C","The blood of a true defender of this land will protect me!","Кров істинного захисника цих земель мене захисть!"
"CC39CEDB427BDAD2E21C11BF7FC6C00C","The death of your kind is my goal now!","Смерть твого роду — це моя мета!"
"D59984D841FC1BE80B4FF08FF0A4C2B9","The flu killed this one!","Грип убив ось цього!"
"7234712B48A250F0C74D92A489FBED4B","The flu killed this one!","Грип убив ось цього!"
"51C5ABF4466732F6677DDAA002B31072","The leech has teeth!","У ліча зубиська!"
"86399CAF4A40B877F474078C1688CD68","The leech has teeth!","У ліча зубиська!"
"A3DF8413420D5B59725CBEA6ED20ACDC","The leech has teeth!","У ліча зубиська!"
"1884C63F44918C6E95CE53BA8087D56A","The power of the Lord commands you!","Сила Господня наказує тобі!"
"ECDFF5DF44B79E427D6D87878E596BB7","The power of the Lord commands you!","Сила Господня наказує тобі!"
"0948F8B345FDED07AFEED9BD709902F0","The shadows will devour you all!","Тіні поглинуть вас усіх!"
"590E4CCF47FD5EAC39163A972229EA41","The war is not over! It will never be over!","Війна не закінчилася! Вона ніколи не закінчиться!"
"4260834949BDD1FDBC3EED970C4B43CC","Their final thoughts are just to die for!","Their final thoughts are just to die for!"
"69AB994248E63E644016BA8193C34A78","Thelma never was a vampire! I am now! I cannot die!","Тельма ніколи не була вампіром! Але зараз - так! Я не можу померти!"
"3C73A9A24FCDDD539C870181BCDA85E8","There is a stupid fucking beast!","Це тупа довбана тварюка!"
"B2AB66FC404FEC20A29468A937F4726F","There is more and more of these bloody leeches every night!","Щоночі цих кривавих лічів стає все більше і більше!"
"26A41E474ADCCD51C3DBBD98489874DD","There's a vampire at work here that needs killing!","There's a vampire at work here that needs killing!"
"658AD28C4FC883F28BF03481D2294C64","There's one of 'em! Watch yourselves!","Там один із них! Стережіться!"
"73F646B240000CBB1671549B48DCAABA","There's one of 'em! Watch yourselves!","Там один із них! Стережіться!"
"A8758EF14026D2611F8542BE13C5037F","There's one of 'em! Watch yourselves!","Там один із них! Стережіться!"
"B969292B4B28968C16CBF1B44D210011","There's one of 'em! Watch yourselves!","Там один із них! Стережіться!"
"7383938847CD37A839CBC69F50447632","There's one of them vermin! Over there!","Ось один з цієї нечисті! Он там!"
"0B7C2FED4E202D8FA936A8B9260FE35B","There are safer places to be than here!","Є безпечніші місця, ніж тут!"
"1F3D77CB49635CAF9E38D7B415F2F27C","There are safer places to be than here!","Є безпечніші місця, ніж тут!"
"9BDE7E694D06863FD1651B8305AC4BB1","There are safer places to be than here!","Є безпечніші місця, ніж тут!"
"C06A55AF4426C520C9D6ECAAF156782B","There are safer places to be than here!","Є безпечніші місця, ніж тут!"
"ED15366A410281AF1CFC1B9A3D45874B","There are safer places to be than here!","Є безпечніші місця, ніж тут!"
"A8F938C64A95380720E5459BC3E6175C","They took my daughter from me!","Вони забрали у мене дочку!"
"F8442AE54047F4E061F649BF9B680A6C","This is Ascalon's domain! Prepare to endure Ascalon law!","Це володіння Аскалону! Приготуйся пізнати закони Аскалону!"
"0CADF55548E51B9CF306F29D91254F56","This is my territory!","Це моя територія!"
"977374884ED8B9B66917B1939C185E8D","This is no place for a gentleman!","Тут не місце джентльмену!"
"BF02C8144EFC01232288539FFD353D93","This is no place for a gentleman!","Тут не місце джентльмену!"
"F12B77DD4E266DFF89F743BA1767A782","This is no place for a gentleman!","Тут не місце джентльмену!"
"390B59E44353879A35E0AA85E5194FA7","This is no place for you, sir!","Вам тут не місце, сер!"
"9527611B42F171EFAF0FE2B0DC2AD13D","This is no place for you, sir!","Вам тут не місце, сер!"
"026124E34912E7B73B0AE78CB72FF6B4","Sir, This is not a place for you.","Сер, вам тут не місце."
"9667770C48480FACBDD41BB2BD977C77","Sir, This is not a place for you.","Сер, вам тут не місце."
"BB3621D54D3F919AD0B5089823678B42","Sir, This is not a place for you.","Сер, вам тут не місце."
"E72D07944C165464C0D743833191192A","Sir, This is not a place for you.","Сер, вам тут не місце."
"EDB064E4472ED705FBBB0E98A62BDF7D","Sir, This is not a place for you.","Сер, вам тут не місце."
"AC13EA7045540B25A6E3F8A937B84FEC","This is now my domain, young Ekon!","Тепер це мої володіння, юний еконе!"
"6A2F8C3B4E7F02C1FBF6629A336CE987","This is the battle I have always lived for!","Це битва, заради якої я жив!"
"0CEBFF374E80F669E1A17FA93B6831FE","This is the outcome of your madness! Of your insane cruelty!","Це результат твого божевілля! Твоєї божевільної жорстокості!"
"C25A613D48689E03F7351EB21DE2372E","This is your last warning, sir!","Останнє попередження, сер!"
"F173578B4B55BDD47C575F9525740CC7","This one is cold!","Цей холодний!"
"F2F3251F40FEDD05D286B58C2C05F83D","This one is cold!","Цей холодний!"
"3D7C1FE84B7924F32BE6668BB8FED498","This one is mine!","Він мій!"
"D8FB397E46CF7EDE8C8112BC3A3DA5C1","This one is mine!","Він мій!"
"861E29D24DA68F8FB1BEE3B332361C62","This one stinks already!","Ось цей вже смердить!"
"56F42E7E481B23FDFDAF3A97C768F2BE","This one stinks something awful!","Ось цей жахливо смердить!"
"C60D3CFB4BEB9DDFD1381EB0FA6CAC61","This one stinks something awful!","Ось цей жахливо смердить!"
"ED6FA73A4AE2C758445DA4AB00C2E597","This one stinks something awful!","Ось цей жахливо смердить!"
"FB3256E34970306E77919F9DC730F7FF","Thy neck shall snap like a hare's brittle bones, new born!","Thy neck shall snap like a hare's brittle bones, new born!"
"476AF27D4C90D3B34545559A428781A1","Tonight you have taken your last life, beast!","Сьогодні ти забрав останнє життя, звіре!"
"65C366E243A1D909C5D29DA19CE4216E","Touché, sir!","Туше, сер!"
"77D9B79342D0E9E32DCAB792AAC6CD29","Traitor! Scum!","Зрадник! Покидьок!"
"37A3462C4B5364D1E059228140F8C58A","Tricky bastards!","Хитрі виродки!"
"4E33987D44CB65A73E65CBA88162B0B4","Tricky bastards!","Хитрі виродки!"
"583CF33C43EC51BB0312D4951A997178","Tricky bastards!","Хитрі виродки!"
"9EAA847E48A6A45C1C535E80A7EC470D","Tricky bastards!","Хитрі виродки!"
"9A98442D46C62868FA9E0D81192D5687","True light will cleanse you!","Істинне світло очистить тебе!"
"7BAB1C71456AF65357AA78B8C9085336","Turn around, sir!","Розверніться, сер!"
"CD0B0A7243862CF137AC94B1DC4B4621","Turn around, sir!","Розверніться, сер!"
"10C2EC7B4745C1D4F96B189C3130E744","Two days ago! This is my first patrol!","Два дні тому! Це мій перший дозор!"
"23FE150C4C40B22B48F78C81488B5612","Wait? Where's it gone?","Заждіть? Куди він зник?"
"F12309254B64D826A7788CBBADF17AC3","Want some of this?","Хочеш цього?"
"231375E04112F104BF1F1280CF31EF20","Watch it the leech has teeth!","Стережіться, у ліча зубиська!"
"011EB5F5403075C4C2E3F88A50D1C5B1","Watch it, it's a killer!","Обережно, вбивця!"
"3C6B562D4FB9FE997A8276807EA86355","Watch it, it's a killer!","Обережно, вбивця!"
"B5B44CC841DE1923B8DD92B964038D7A","Watch it, it's a killer!","Обережно, вбивця!"
"1063A72A460BE987A74B26A6E8101CB8","Watch out for them teeth!","Стережіться їхніх зубів!"
"3627A6EC4E3A01DF4174C7BB41B30388","Watch out for them teeth!","Стережіться їхніх зубів!"
"6F111F744AAEA478CD74DEA16978DA95","Watch out for them teeth!","Стережіться їхніх зубів!"
"E475482C451AA957C0A210AD53736840","Watch out for them teeth!","Стережіться їхніх зубів!"
"CE8A0A9A484B801D803115BD1555B692","Watch out lads!","Обережно, хлопці!"
"99CC170347F965AEFB6659A4E9D4E8B8","Watch out!","Обережно!"
"CDEE1165433D92498EE206975B962A70","Watch out!","Обережно!"
"379E064D406070F5EC9210BC211AF907","Watch out, boys!","Обережно, хлопці!"
"E51F435F4F5CA84898F891BADADC2E4E","Watch yourselves! There's one of 'em!","Бережіться! Тут один із них!"
"43C58FB14B3F4465CF6E62A3C21DE82F","We cannot be defeated!","Нас не здолати!"
"4C1D49444DF1158B3AEE22BAF083399A","We cannot be defeated!","Нас не здолати!"
"98FBFD9F4AA370E256F4778FCF330F07","We have a killer!","Убивця в нас!"
"2D5C78AD4D1C2E0C9CE2C1917DDB6765","We have to stop it!","Ми повинні його зупинити!"
"482138584402EA88C757E5936D65BB7D","We have to stop it!","Ми повинні його зупинити!"
"D85EC6484B1EE817E8A60D9BE0BAF043","We won't see any of these bastards back here again!","Ми більше не побачимо тут жодного з цих покидьків!"
"D2ACF52D4AB1FF9C9A8493B191D3FDC1","We'll crush this beast!","Ми розчавимо цю тварюку!"
"D59FAFC040A0DC7CA38D0296CABBE1C2","We'll crush this beast!","Ми розчавимо цю тварюку!"
"843E9D29405911B8066964801358A4C7","We're locked out!","We're locked out!"
"6FC9D2D04C1A74A522F9C1AC25855673","Well, well, well, traitor! Show me how you defeated Fergal Bansha!","Так, так, так, зраднику! Покажи-но мені, як ти здолав Ферґала Баншу!"
"BDA8A5ED4735B63C16BE4E9AA4AEF85B","What did you do to my poor Doris?","Що ти зробив з моєю бідолашною Доріс?"
"DF08A8D84EC9799E8E369C935728BD1C","What have you done?","Що ти накоїв?"
"12B2272E421DD7B23E6F5FA4A8C7D536","What's out! It's fast!","Що там? Воно швидке!"
"653C7E1F4E851FB8E9A0248C69B01764","Watch out! It's fast!","Стережися! Він прудкий!"
"11DC763B4B82D6649090E086C1E403F4","What? Come back, here and fight!","Що? Повернися та бийся!"
"9B700AAA44F0A04B5875F1BB25A2E69D","What? Come back, you!?","Що? Повернися, ти!?"
"471444064A98945E6808F2A49002B7C2","What? Come out, ya coward!","Що? повернися, ти боягузе!"
"AB1426F2428A6FD5055255ACA5717647","What? Disappeared into thin air!","Що? Розчинився в повітрі!"
"9697143244E775E60EC5E485B30DC7E8","What? Just vanished!?","Що? Просто зник!?"
"B4399A0A46E373DCE2DE94AFF5CDF5D3","What? Lost it?","Що? Загубили його?"
"078B0C554406C70708F6CBB8068DF6FE","When did you join the Guard?","Коли ти вступив до Варти?"
"DE07CB0048665752D583A08CFD12432C","When you've vanished, I'll slaughter these Skals whilst singing your name!","Коли ти зникнеш, я виріжу цих скалів, оспівуючи твоє ім'я!"
"0BB554664D688937A0E364AE6D1C9151","Where is it?!","Де він?!"
"6E2A7F6543958235FE3EA6B0A52BDCAB","Where is it?!","Де він?!"
"ABB6C8F64DA08D1334D0369F660F2BD8","Where is it?!","Де він?!"
"D076E868491CF0A41AF2EF81A2DCA292","Where is it?!","Де він?!"
"E0E495E94332B96FDD6022B8711E79FB","Where is it?!","Де він?!"
"F6C7523D4EB4A90AA20843917091E639","Where is it?!","Де він?!"
"0FC277AD40941B69377A088F3202A94A","Shit, where'd it go?","Лайно, куди він дівся?"
"1641672C41858F320DCCE6958A2B26A4","Shit, where'd it go?","Лайно, куди він дівся?"
"4260FF23452523F53F326085AB76D04B","Shit, where'd it go?","Лайно, куди він дівся?"
"45A3136F426C1A66BAC35F9E04172F19","Shit, where'd it go?","Лайно, куди він дівся?"
"8C407DCC48A850AF7E34DF874B46E004","Shit, where'd it go?","Лайно, куди він дівся?"
"DB5C566941125EA6EE62669EDDC78EC8","Shit, where'd it go?","Лайно, куди він дівся?"
"FE5946BA4685B1BAC0979789D643EA24","Shit! Where'd it go?","Лайно! Куди він дівся?"
"6A1DA35E40C58F6F51ADAFAEF1200256","Wait Where's it gone?","Заждіть, куди він зник?"
"F509C796446D1D866E01EC933F237BBF","Wait Where's it gone?","Заждіть, куди він зник?"
"FAAC53E9494786C9CC0539AB198BAD91","Wait Where's it gone?","Заждіть, куди він зник?"
"FF2D623241EF91ED1DC8768ABA0534CD","Wait. Where's it gone?","Заждіть. Куди він зник?"
"C11EAFE7439E26C79571D5A6FEFE9432","Why have you abandoned me?","Чому ти покинув мене?"
"1E9216814FE48D4B97FE6A8F50A9BB67","Why have you returned? This is not your house anymore!","Чому ти повернувся? Це більше не твій дім!"
"FAD7604048622E2311D5BBAF517DA6F3","Woe unto thee, son of Babylon!","Горе тобі, сину Вавилона!"
"CBFA66D348D8E7B03A02358417354801","Don't come any closer!","Не підходь ближче!"
"5BDF6F8A4A296B3CED95A186FDFE562E","Yeah… Fucking vampires never get tired!","Еге ж… Йобані вампіри ніколи не стомлюються!"
"0685C4484387D4FF6BA179809A603FF1","Yes, feed me!","Так, нагодуй мене!"
"3579DB37448ECB0EDA0709B3C144B4B2","Yep… Fucking vampires never get tired!","Ага… Йобані вампіри ніколи не стомлюються!"
"F6E43A9B46FBFE23F7698B9B253E84BC","Yes, Jonathan, kill him; revel in your true nature!","Так, Джонатане, убий його. Насолодися своєю істинною природою!"
"0102DD3249912A1C4CB602BE7998D5CB","Yes… He seems worried!","Так… Здається, він стурбований!"
"373597B24C4B3C7839E4BBBE08D10F64","You London vampires are so weak!","Ви, лондонські вампіри, такі слабкі!"
"325E051A436244EC7BC76C8C138A1DDB","You Londoners are no match for me!","Ви, лондонці, мені не рівня!"
"844882F643F3CA0640A106AD9E4CB261","You are all going to pay for my son!","Ви всі заплатите за мого сина!"
"64F2C4F842DAFE29ECE5CAABF8CD06EA","You are going to die, bloody traitor!","Ти здохнеш, кривавий зраднику!"
"56E05D2647D335C5ABB937AC019A022A","You bastard!","Ти покидьок!"
"6D5B916048ABA85170DD7096C522C387","You betrayed your country!","Ти зрадив свою країну!"
"96770A0E4F32D844C20B75B199B0AB38","You cannot win this!","Тобі не перемогти!"
"822C495B46237FA202D5B5A9CE3F1E7F","Shit ! You can't fool us!","Лайно! Тобі нас не обдурити!"
"955EE1334DDFBC0E889DFE8383A9FEF3","Shit ! You can't fool us!","Лайно! Тобі нас не обдурити!"
"C922741747215F84577F3D88127837E2","Shit ! You can't fool us!","Лайно! Тобі нас не обдурити!"
"18BC880B492D53C56C370FA63D3981C1","You can't win this!","Тобі не перемогти!"
"3C36B0C14EA694D9A9C7D4AF500CF423","You dare challenge the dictates of Ascalon!","Ти наважився кинути виклик диктату Аскалона!"
"749961EE4EB4A3F5719D2A81CEEB9AE8","You deserve no mercy! ","Ти не заслуговуєш милосердя! "
"95C39F4C40CCB70C9C49358C3389D6AA","You filthy, bloody liar!","Ти мерзенний, кривавий брехун!"
"889B4DB949F1BDD54A645AAD341A1A80","You get back in the grave!","Повертайся в могилу!"
"ED970F9C4D5BFA2350C437BECE615EF5","You have destroyed everything! You must pay for our family!","Ти знищив усе! Ти заплатиш за мою сім'ю!"
"615E03354E23B21F2E1AA8B10C297B38","You have left me no choice! I never had a choice! ","Ти не залишив мені вибору! У мене ніколи не було вибору! "
"7DC2B5124A928EAFFA62F583B4B84FAB","You have no style!","У тебе немає смаку!"
