"[6D3AC0C24C132C2CFE5F4F9BA72C0A57]::925868C7440637BA7405918C4D41A9EA","Beatrice Goswick, 45 years old, female. A wealthy widow, and a volunteer tutor for young girls, Mrs. Goswick was not the type of person one would expect to see in Pembroke Hospital. Her choice to pick Pembroke over a more upscale institution was motivated by her need for discretion rather than efficiency. Her main goal was to protect her son, Mortimer by having him hospitalized in the East End, thus hiding his state of mind and attempted suicide - an offense that would earn him months of jail time if discovered. Mrs. Goswick strongly believed in his recovery and decided to ignore Mortimer’s lack of conviction. Her stubbornness persisted even in death. She refused to admit her failure until the very last second, and her last thoughts were for her son.","Beatrice Goswick, 45 years old, female. A wealthy widow, and a volunteer tutor for young girls, Mrs. Goswick was not the type of person one would expect to see in Pembroke Hospital. Her choice to pick Pembroke over a more upscale institution was motivated by her need for discretion rather than efficiency. Her main goal was to protect her son, Mortimer by having him hospitalized in the East End, thus hiding his state of mind and attempted suicide - an offense that would earn him months of jail time if discovered. Mrs. Goswick strongly believed in his recovery and decided to ignore Mortimer’s lack of conviction. Her stubbornness persisted even in death. She refused to admit her failure until the very last second, and her last thoughts were for her son.","","","","","",""
"[6D3AC0C24C132C2CFE5F4F9BA72C0A57]::55121346421D52C224E9BA9D739F7DB1","Beatrice hid her son's suicide attempt to keep him out of jail.","Beatrice hid her son's suicide attempt to keep him out of jail.","","","","","",""
"[6D3AC0C24C132C2CFE5F4F9BA72C0A57]::300364734C89ACED11F5A9BA447F5A4F","Beatrice questions the Pembroke Hospital's efficiency.","Beatrice questions the Pembroke Hospital's efficiency.","","","","","",""
"[6D3AC0C24C132C2CFE5F4F9BA72C0A57]::3978FDF3495F34F21EEA85B1AAA21DF4","Beatrice refuses to acknowledge her son's suicidal tendency.","Beatrice refuses to acknowledge her son's suicidal tendency.","","","","","",""
"[738FB83D4828C24F4E1D7F8AE48DFBC9]::7FA8C57C47AC07F753CADC99068D8977","Old Bridget","Стара Бріджет","","","","","",""
"[738FB83D4828C24F4E1D7F8AE48DFBC9]::E3D6C14F4354CD9A45610D889F483F91","Old Bridget","Стара Бріджет","","","","","",""
"[7B6CC37A497C5CB421A300B652C8711E]::3B33CBEF47451EAF1307D1A1BBBC910F","Lord Sheffield","Lord Sheffield","","","","","",""
"[7B6CC37A497C5CB421A300B652C8711E]::88A13C3C465B3B7F453E8A89DB44C5D1","Lord Sheffield","Lord Sheffield","","","","","",""
"[7D2F126347B388716FFB63A9873F0782]::EDD7BFB94351C87A5CC6339105C147BF","Geoffrey McCullum","Geoffrey McCullum","","","","","",""
"[7D2F126347B388716FFB63A9873F0782]::BADA55DB479E8E88BF2E04B0C9613E3B","McCullum","McCullum","","","","","",""
"[7D871322454D91EC92B721834B69CCDF]::47F3FD0A40CDEA61B3BD05AF6B516199","Joseph Larrabee","Joseph Larrabee","","","","","",""
"[7D871322454D91EC92B721834B69CCDF]::37F36AEB4BAE3B9860CFD08B1296BA1C","Vicar Joseph Larrabee","Vicar Joseph Larrabee","","","","","",""
"[817747AB4FFE35404AE75DA4F30F09B1]::F7E4F7F24FB501000F783B91F4491D93","Louise has run away from her house after a violent argument with her father.","Louise has run away from her house after a violent argument with her father.","","","","","",""
"[817747AB4FFE35404AE75DA4F30F09B1]::AC22987449FB4B9A8988A2A930775326","Louise Teasdale","Louise Teasdale","","","","","",""
"[817747AB4FFE35404AE75DA4F30F09B1]::607DC7F5423434B4FE40C4AFA9D2AE85","Louise Teasdale, 22 years old, female. Ms. Teasdale was the daughter of Robert Teasdale, a man whose tracks could have helped another person to save the child he wanted to rescue himself. Father and daughter shared a tumultuous relationship ever since a mugger had killed the lady of their house. A meaningless death, which left Mr. Teasdale alone with his sorrow and his drink. Ms. Teasdale never managed to reconnect with her father, and their arguments escalated into a major fight. This pushed her out of the house and into a pub. Drunk and careless, she became easy prey. Her Ekon abductor was apparently fond of her and hoped to seduce the woman while trying to hone his skills to the point where he could turn her into an immortal. I put an end to his plans when I seized her...","Louise Teasdale, 22 years old, female. Ms. Teasdale was the daughter of Robert Teasdale, a man whose tracks could have helped another person to save the child he wanted to rescue himself. Father and daughter shared a tumultuous relationship ever since a mugger had killed the lady of their house. A meaningless death, which left Mr. Teasdale alone with his sorrow and his drink. Ms. Teasdale never managed to reconnect with her father, and their arguments escalated into a major fight. This pushed her out of the house and into a pub. Drunk and careless, she became easy prey. Her Ekon abductor was apparently fond of her and hoped to seduce the woman while trying to hone his skills to the point where he could turn her into an immortal. I put an end to his plans when I seized her...","","","","","",""
"[817747AB4FFE35404AE75DA4F30F09B1]::CF43E0E54DFD69A63BCDB7A1FF1E19AA","Louise's abductor wanted to make her a vampire.","Louise's abductor wanted to make her a vampire.","","","","","",""
"[817747AB4FFE35404AE75DA4F30F09B1]::B88638214E95974660A18F8D5971AD5B","Louise's father has been killed while trying to find and rescue her.","Louise's father has been killed while trying to find and rescue her.","","","","","",""
"[817747AB4FFE35404AE75DA4F30F09B1]::A80DBDA6470F6DE2E3CE79B2F8DE7333","Louise's father has tried to rescue her.","Louise's father has tried to rescue her.","","","","","",""
"[8211E8194321ED82B5342C87A22FA5A5]::E4F19F2A4C3893A6857ED0A59A2BCB70","Clay Cox, 30 years old, male. A low-life with no consideration for other human beings, save perhaps his wife, Edwina. He was the leader of the Wet Boot Boys, one of the toughest gangs of the East End Docks. The gang-imposed rules were only meant for outsiders, and Mr. Cox himself owned a large section of the black market that now plagues the district. As tough as he was selfish, Mr. Cox seemed to consider all human beings as prey, enemies, or tools. He considered Edwina to be his female counterpart: she was the only woman he ever respected – maybe because she was the only one who ever dared to oppose him. She was absent from his last thoughts, though, as Mr. Cox was too busy cursing the world as I killed him.","Clay Cox, 30 years old, male. A low-life with no consideration for other human beings, save perhaps his wife, Edwina. He was the leader of the Wet Boot Boys, one of the toughest gangs of the East End Docks. The gang-imposed rules were only meant for outsiders, and Mr. Cox himself owned a large section of the black market that now plagues the district. As tough as he was selfish, Mr. Cox seemed to consider all human beings as prey, enemies, or tools. He considered Edwina to be his female counterpart: she was the only woman he ever respected – maybe because she was the only one who ever dared to oppose him. She was absent from his last thoughts, though, as Mr. Cox was too busy cursing the world as I killed him.","","","","","",""
"[8211E8194321ED82B5342C87A22FA5A5]::9E324AB849ED391B59170186FB99D0B3","Clay considers the knife his wife gave him as his lucky charm.","Clay considers the knife his wife gave him as his lucky charm.","","","","","",""
"[8211E8194321ED82B5342C87A22FA5A5]::AA82F277400D2C44AC86F492DABC4B45","Clay had murdered the brother of the man who tried to kill him.","Clay had murdered the brother of the man who tried to kill him.","","","","","",""
"[8211E8194321ED82B5342C87A22FA5A5]::D9388EAD4115CC5EB575D4B7E5877C59","Clay intends to remain a gang leader after his recovery.","Clay intends to remain a gang leader after his recovery.","","","","","",""
"[8211E8194321ED82B5342C87A22FA5A5]::5275327143F0FF2E27206292EB8A2954","Clay is married to Edwina Cox.","Клей одружений на Едвіні Кокс.","","","","","",""
"[827EFFD849A2468B90873D9ECFF7DB68]::3A054A9D49070585E7338EBC048B8583","Mobster","Mobster","","","","","",""
"[841C7472457958C4EDA8519DEC91E0E8]::05AE9A34494178C0D27CA0BE2D84362E","Archer Woodbead, 61 years old, male. Once the leader of the Wet Boot Boys, Mr. Woodbead retired from the gang for a more peaceful life. He had led the gang to become enforcers of workers’ rights and believed in his legacy, but the Wet Boot Boys decayed into a group of petty thieves and criminals, fighting over control of the East End Docks. Mr. Woodbead considered their treason only second to that of his son, Andrew, who chose to join the Guard of Priwen despite his father’s strong disapproval of the monster-obsessed freaks. Andrew had been missing for a while, and Mr. Woodbead had started to risk himself in the most dangerous parts of town looking for his son. He will never know what happened to Andrew, but he died knowing his son's convictions were correct.","Archer Woodbead, 61 years old, male. Once the leader of the Wet Boot Boys, Mr. Woodbead retired from the gang for a more peaceful life. He had led the gang to become enforcers of workers’ rights and believed in his legacy, but the Wet Boot Boys decayed into a group of petty thieves and criminals, fighting over control of the East End Docks. Mr. Woodbead considered their treason only second to that of his son, Andrew, who chose to join the Guard of Priwen despite his father’s strong disapproval of the monster-obsessed freaks. Andrew had been missing for a while, and Mr. Woodbead had started to risk himself in the most dangerous parts of town looking for his son. He will never know what happened to Andrew, but he died knowing his son's convictions were correct.","","","","","",""
"[841C7472457958C4EDA8519DEC91E0E8]::C87F395F40DD67B8B063DAA010BDEE48","Archer blames the Guard of Priwen for his son's disappearance.","Archer blames the Guard of Priwen for his son's disappearance.","","","","","",""
"[841C7472457958C4EDA8519DEC91E0E8]::1E8A07654C7CA3C1E5F248B15D4482BB","Archer has no news from his son since Andrew joined the Guard of Priwen.","Арчер не має звісток від сина відтоді, як Ендрю приєднався до Вартових Прівена.","","","","","",""
"[841C7472457958C4EDA8519DEC91E0E8]::FFBB6ECE4B9AC1F02DA01E8237D226D4","Archer used to lead the Wet Boot Boys when they were a respectable gang.","Archer used to lead the Wet Boot Boys when they were a respectable gang.","","","","","",""
"[8541A37323030016002302FB9721B297]::A3606C9645C919C0D2EB29A1F84AFF2C","Venus Crossley, 26 years old, female. Mrs. Crossley was on the path to become a self-made widow. Her husband, Clarence Crossley, was a war veteran with such severe trauma that his neurosis followed him home. The man she knew and loved had turned into a maniac, who spent his time, and their money trying to warn the whole world about the existence of monsters. Both Venus and Clarence were old friends of my family, and while Clarence suspected my newfound blood thirst, his wife couldn't conceive the notion that he may have been right. She hated the paranoia and the damage it brought to their social reputation: at a loss for any other solution, she opted for murder and had started to poison his beverages. Perhaps killing her was the only way to make her see the value of her husband's fight...","Venus Crossley, 26 years old, female. Mrs. Crossley was on the path to become a self-made widow. Her husband, Clarence Crossley, was a war veteran with such severe trauma that his neurosis followed him home. The man she knew and loved had turned into a maniac, who spent his time, and their money trying to warn the whole world about the existence of monsters. Both Venus and Clarence were old friends of my family, and while Clarence suspected my newfound blood thirst, his wife couldn't conceive the notion that he may have been right. She hated the paranoia and the damage it brought to their social reputation: at a loss for any other solution, she opted for murder and had started to poison his beverages. Perhaps killing her was the only way to make her see the value of her husband's fight...","","","","","",""
"[8541A37323030016002302FB9721B297]::27AFAE6840A0CFC911C88A93B366ED6B","Venus is deeply worried for the family's reputation.","Venus is deeply worried for the family's reputation.","","","","","",""
"[8541A37323030016002302FB9721B297]::8755A50A401F6DD3609D1C9C980AEC41","Venus is deliberately poisoning her husband.","Venus is deliberately poisoning her husband.","","","","","",""
"[8541A37323030016002302FB9721B297]::295FCEC94D86EA18641F9B89148807F4","Venus is convinced that the war caused Clarence Crossley's paranoia.","Venus is convinced that the war caused Clarence Crossley's paranoia.","","","","","",""
"[863C879C4E1B15F36FA735B0BB528C50]::46C40AA54ECD053059BF908AA8AC18B8","Charlotte hopes to more efficiently pursue her fight against injustice once she becomes immortal.","Charlotte hopes to more efficiently pursue her fight against injustice once she becomes immortal.","","","","","",""
"[863C879C4E1B15F36FA735B0BB528C50]::9A789E7346BF7AE142067C9BCC4F06B4","Charlotte was raised in Lady Ashbury's orphanage, before being adopted by the Lady herself.","Charlotte was raised in Lady Ashbury's orphanage, before being adopted by the Lady herself.","","","","","",""
"[863C879C4E1B15F36FA735B0BB528C50]::93719F45470FF83F5CF5D487B3D8C914","Charlotte Ashbury","Charlotte Ashbury","","","","","",""
"[863C879C4E1B15F36FA735B0BB528C50]::03CF2C514274C250DECF47AC65C7C28A","Charlotte Ashbury, 27 years old, female. Charlotte had no recollection of who her real parents were. Her earliest memories were her life as an orphan at the institution for girls managed in the West End by Elisabeth Ashbury, before being officially adopted by the Lady as her daughter. Charlotte worshiped her adoptive mother and forged a sense of justice, which bloomed into a robust social engagement as a Suffragette. When Elisabeth disclosed her vampire nature to Charlotte, the latter developed fantasies of joining her mother as an immortal blood drinker, to the extent that she would forfeit the search for her birth name, and stay forever as Charlotte. Elisabeth always refused, and I brought an end to the question. As she died, Charlotte vowed that her mother would avenge her, but I doubt she would ever see me as the culprit.","Charlotte Ashbury, 27 years old, female. Charlotte had no recollection of who her real parents were. Her earliest memories were her life as an orphan at the institution for girls managed in the West End by Elisabeth Ashbury, before being officially adopted by the Lady as her daughter. Charlotte worshiped her adoptive mother and forged a sense of justice, which bloomed into a robust social engagement as a Suffragette. When Elisabeth disclosed her vampire nature to Charlotte, the latter developed fantasies of joining her mother as an immortal blood drinker, to the extent that she would forfeit the search for her birth name, and stay forever as Charlotte. Elisabeth always refused, and I brought an end to the question. As she died, Charlotte vowed that her mother would avenge her, but I doubt she would ever see me as the culprit.","","","","","",""
"[863C879C4E1B15F36FA735B0BB528C50]::A4D4A365429A22B050F7A08DF2EA36BA","Charlotte knows a lot about vampires and does not seem to fear them.","Charlotte knows a lot about vampires and does not seem to fear them.","","","","","",""
"[863C879C4E1B15F36FA735B0BB528C50]::861D9AC24FDD5557B40E059E07EF627C","Charlotte is still hoping to become a vampire despite her mother's disagreement.","Charlotte is still hoping to become a vampire despite her mother's disagreement.","","","","","",""
"[879623DC23030016002303439722C8E3]::1119C53448F97A37780CC9B78E94AC99","Clarence believes that vampires have invaded London.","Clarence believes that vampires have invaded London.","","","","","",""
"[879623DC23030016002303439722C8E3]::1EDE935A44A52A6656667FB29D3561B9","Clarence Crossley, 32 years old, male. A lucid paranoiac, this old friend of mine bore the physical and mental strains of someone who fought in the Great War. When Clarence came back from the front he expected to find a welcoming and safe environment, but his first encounter after his return was a group of skals feeding on corpses. Clarence had already witnessed a murder caused by a vampire during leave in Rouen, France. But the image of that inhuman feast, here in London, broke the man. He devoted what little energy he had left trying to warn the neighbours about the threat that lurked around them. No longer the charismatic man of his past, friends and family alike thought him foolish at best, demented at worst. Still, Clarence was one of the few humans who sensed my predatory nature. As I killed him he felt both satisfaction, and sadness knowing he had been right about me.","Clarence Crossley, 32 years old, male. A lucid paranoiac, this old friend of mine bore the physical and mental strains of someone who fought in the Great War. When Clarence came back from the front he expected to find a welcoming and safe environment, but his first encounter after his return was a group of skals feeding on corpses. Clarence had already witnessed a murder caused by a vampire during leave in Rouen, France. But the image of that inhuman feast, here in London, broke the man. He devoted what little energy he had left trying to warn the neighbours about the threat that lurked around them. No longer the charismatic man of his past, friends and family alike thought him foolish at best, demented at worst. Still, Clarence was one of the few humans who sensed my predatory nature. As I killed him he felt both satisfaction, and sadness knowing he had been right about me.","","","","","",""
"[879623DC23030016002303439722C8E3]::BC69B8B843554F9D70C5A3876F239BDA","Clarence is spending his family's fortune to finance his campaign against vampires in the West End.","Clarence is spending his family's fortune to finance his campaign against vampires in the West End.","","","","","",""
"[879623DC23030016002303439722C8E3]::22F901B24E400FE327F856B8C1F80E26","Clarence saw a vampire killing a victim while he was serving in France.","Clarence saw a vampire killing a victim while he was serving in France.","","","","","",""
"[879623DC23030016002303439722C8E3]::ED047FC94ACADF8BEBC2189537F8D20D","Clarence's wife is convinced that the war caused his paranoia.","Clarence's wife is convinced that the war caused his paranoia.","","","","","",""
"[8A1DCFDD407D7C2D50474AAA79E19945]::6FA2CF3C4FDB4E3D3EB6679B93FD5EC7","Tom Watts, 46 years old, male. During his youth, Mr. Watts was the go-to henchman of the Wet Boot Boys gang, and carried out most of their required coercion""","Tom Watts, 46 years old, male. During his youth, Mr. Watts was the go-to henchman of the Wet Boot Boys gang, and carried out most of their required coercion"""," Mr. Watts found himself unable to perpetrate what would have been his first homicide. Denounced and caught"," he spent the following years in jail. He buried his past by founding the Turquoise Turtle pub"," one of the rare"," secure areas in the East End Docks. He hired Sabrina Cavendish as a helper and grew to admire"," then love the will of the woman - going so far as to teach her the attacks and skills he had banished from his life. His last thoughts were filled with concern for the uncertain future.""",""
"[8A1DCFDD407D7C2D50474AAA79E19945]::136084C64766AE18BA67E6A11A602F07","Tom and William Bishop used to be good friends.","Tom and William Bishop used to be good friends.","","","","","",""
"[8A1DCFDD407D7C2D50474AAA79E19945]::5F8E598841EA0B33C6C7398709A64B4A","Tom had been in jail for attempted murder.","Tom had been in jail for attempted murder.","","","","","",""
"[8A1DCFDD407D7C2D50474AAA79E19945]::B5A2390E4C1BA25CAC9974B12D27B3A6","Tom prefers to avoid the law, and its enforcers.","Tom prefers to avoid the law, and its enforcers.","","","","","",""
"[8A1DCFDD407D7C2D50474AAA79E19945]::776B5A4249A5EC8D316C57B6ECF4F166","Tom says he has renounced his criminal lifestyle.","Tom says he has renounced his criminal lifestyle.","","","","","",""
"[8A8EA8774EB5D99802C46EB83B39D4AB]::6A1206D441BE8CCF6DCAE89C860DF3DD","Harvey Fiddick","Гарві Фіддік","","","","","",""
"[8A8EA8774EB5D99802C46EB83B39D4AB]::DA17A48B49F15684FDEBA58C8CEF9C45","Harvey Fiddick, 42 years old, male. Mr. Fiddick managed to avoid taking part in the war, but the conflict reached him anyway. A German bombardment killed his wife and left him as the sole guardian of his young son and daughter. In a vain attempt to vent his anger, he redoubled his efforts at work and ended up severely hurting his arms in his carelessness. He submitted to the care of my peers the day he entered the Pembroke Hospital. Doctors Ackroyd, and Strickland fought over who would have the authority to decide the protocol of Mr. Fiddick’s operation, and the poor man had no say in the matter - he was barely allowed the freedom to wander in the hospital. His built-up resentment finally spilled out when I killed him, and his last thoughts spat on the unfairness of the world.","Harvey Fiddick, 42 years old, male. Mr. Fiddick managed to avoid taking part in the war, but the conflict reached him anyway. A German bombardment killed his wife and left him as the sole guardian of his young son and daughter. In a vain attempt to vent his anger, he redoubled his efforts at work and ended up severely hurting his arms in his carelessness. He submitted to the care of my peers the day he entered the Pembroke Hospital. Doctors Ackroyd, and Strickland fought over who would have the authority to decide the protocol of Mr. Fiddick’s operation, and the poor man had no say in the matter - he was barely allowed the freedom to wander in the hospital. His built-up resentment finally spilled out when I killed him, and his last thoughts spat on the unfairness of the world.","","","","","",""
"[8A8EA8774EB5D99802C46EB83B39D4AB]::037ABB97426A6801EB4AC5BC5B388D65","Harvey is blaming himself for his injury.","Harvey is blaming himself for his injury.","","","","","",""
"[8A8EA8774EB5D99802C46EB83B39D4AB]::0939B08F46C29FB6E45D3D9FFE24631E","Harvey's wife died during the war.","Harvey's wife died during the war.","","","","","",""
"[8D8FFDB44CC3B4DC9C502283D781E03B]::29DEA2EB4BA5FD8554D84793B1960DAF","Vampire Hunter""""","Vampire Hunter""""","","","","","",""
"[8D8FFDB44CC3B4DC9C502283D781E03B]::9268E33041FA541A4E5E86BE2EE8F912","Ichabod","Ікабод","","","","","",""
"[8D8FFDB44CC3B4DC9C502283D781E03B]::FA9BFB7048C27A3FCE1D10A77062D267","Ichabod Throgmorton","Ichabod Throgmorton","","","","","",""
"[8D8FFDB44CC3B4DC9C502283D781E03B]::056CA95F406D6CEB880BB2A928505771","Ichabod Throgmorton, 36 years old, male. Mr. Throgmorton a self proclaimed vampire hunter and peacekeeper that roamed the East End Docks during not so meticulous searches. Whereas people generally considered him an over-eager and dim-witted cretin, the memories Mr. Throgmorton imparted showed that a Skal had confronted him, and that the vampire hunter chose to spare the beast rather than kill it - in an act of mercy and empathy for the creature. I admit it was rather strange to witness the thoughts of Mr. Throgmorton when I killed him. Rather than the terror and surprise I expected, he expressed sincere thanks about seeing the truth of his beliefs with his own eyes. I wonder if his death will persuade people that this lunatic and his delusions were right?","Ichabod Throgmorton, 36 years old, male. Mr. Throgmorton a self proclaimed vampire hunter and peacekeeper that roamed the East End Docks during not so meticulous searches. Whereas people generally considered him an over-eager and dim-witted cretin, the memories Mr. Throgmorton imparted showed that a Skal had confronted him, and that the vampire hunter chose to spare the beast rather than kill it - in an act of mercy and empathy for the creature. I admit it was rather strange to witness the thoughts of Mr. Throgmorton when I killed him. Rather than the terror and surprise I expected, he expressed sincere thanks about seeing the truth of his beliefs with his own eyes. I wonder if his death will persuade people that this lunatic and his delusions were right?","","","","","",""
"[8D8FFDB44CC3B4DC9C502283D781E03B]::84357505404FAD7C7B358F9915277533","Ichabod believes vampires have killed Jack Gillingham.","Ichabod believes vampires have killed Jack Gillingham.","","","","","",""
"[8D8FFDB44CC3B4DC9C502283D781E03B]::BC68843F404D1909B54B20BADCF521B1","Ichabod considers himself the protector of Sean Hampton's night shelter.","Ichabod considers himself the protector of Sean Hampton's night shelter.","","","","","",""
"[8D8FFDB44CC3B4DC9C502283D781E03B]::6FFCFDD244E28C0816333B9087F41253","Ichabod had mercy upon the only vampire he found, and spared her.","Ichabod had mercy upon the only vampire he found, and spared her.","","","","","",""
"[8D8FFDB44CC3B4DC9C502283D781E03B]::AD1AC59147D813F1D8F2FCB42410B9BB","Ichabod is not considered a real vampire hunter by the Guard of Priwen","Ichabod is not considered a real vampire hunter by the Guard of Priwen","","","","","",""
"[8DDA6D984B13D8C5BDB54A99090AC159]::B121BF6E45F8E821CAE6FAA0095386F1","Dorothy Crane, 27 years old, female. Mrs. Crane, born Craciunescu, grew up in Romanian Transylvania and it was there she first studied medicine. A Romanian patriot and partisan who dedicated herself to the independence of her country. She fanned the flames of revolt in her comrades leading the resistance. In 1916 she witnessed the defeat of everything that she believed in, and that ended with the repression of her people, and the slaughter of her loved ones. She fled to England with her sister and her brother in law. Together, they embraced the life of exiles, and finally ended up in Whitechapel. <lf>Her medical background allowed Dorothea to find work as a nurse at the Pembroke Hospital. She changed her name to Dorothy Crane and worked hard within those walls. But when the Spanish Flu epidemic hit London, her activist instincts drove her to aid the suffering and dying migrants within Whitechapel. With the help of Darius Petrescu, another old Romanian activist she knew from her partisan years, she set up a dispensary. Thereafter she made some dubious choices and alliances to finance this illegal haven. Dorothy stole, bribed, and even blackmailed the wealthy to get the money to support it. The night she suspected Lady Ashbury of deviant attitudes – without even realizing what kind of deadly foe she was threatening – she went one step too far.<lf>As she died in my arms, she remembered all the legends from her homeland and found the energy to scold me for what I was, and what I chose to do. Dorothea Craciunescu never surrendered, even in death.","Dorothy Crane, 27 years old, female. Mrs. Crane, born Craciunescu, grew up in Romanian Transylvania and it was there she first studied medicine. A Romanian patriot and partisan who dedicated herself to the independence of her country. She fanned the flames of revolt in her comrades leading the resistance. In 1916 she witnessed the defeat of everything that she believed in, and that ended with the repression of her people, and the slaughter of her loved ones. She fled to England with her sister and her brother in law. Together, they embraced the life of exiles, and finally ended up in Whitechapel. <lf>Her medical background allowed Dorothea to find work as a nurse at the Pembroke Hospital. She changed her name to Dorothy Crane and worked hard within those walls. But when the Spanish Flu epidemic hit London, her activist instincts drove her to aid the suffering and dying migrants within Whitechapel. With the help of Darius Petrescu, another old Romanian activist she knew from her partisan years, she set up a dispensary. Thereafter she made some dubious choices and alliances to finance this illegal haven. Dorothy stole, bribed, and even blackmailed the wealthy to get the money to support it. The night she suspected Lady Ashbury of deviant attitudes – without even realizing what kind of deadly foe she was threatening – she went one step too far.<lf>As she died in my arms, she remembered all the legends from her homeland and found the energy to scold me for what I was, and what I chose to do. Dorothea Craciunescu never surrendered, even in death.","","","","","",""
"[8DDA6D984B13D8C5BDB54A99090AC159]::D1C1C6B54DFAB6FE6314A58AAFFEFE5A","Dorothy was a clandestine resistant in her homeland.","Dorothy was a clandestine resistant in her homeland.","","","","","",""
"[8DDA6D984B13D8C5BDB54A99090AC159]::1FC61209441635E13A564BA0CE4BCA0D","Dorothy has a sister in Romania.","Дороті має сестру в Румунії.","","","","","",""
"[9523029441E3C547EFAE2EBB821E825C]::E5549DC8497EB5B90F78458B529AFC4E","Newton Blight, 31 years old, male. During the war, Mr. Blight was trapped in a collapsed trench and spent hours underground with the sole company of rats, before being rescued by Oswald Thatcher. Both soldiers were later trapped again in a tunnel that caved in. While Mr. Thatcher developed a terror of enclosed spaces, Mr. Blight managed to keep his own fear of rats – Musophobia - under control. Freed after a long week of captivity, they relied on each other to make it through the war, and eventually became lovers. After the war, despite the authenticity of his feelings toward Oswald Thatcher, Newton could never admit to them publicly. This fear of consequences caused the two men to endlessly argue. It’s only as I took his life that Newton Blight realized, and regretted the missed opportunity of proclaiming his love for Oswald, the only man who truly knew him.","Newton Blight, 31 years old, male. During the war, Mr. Blight was trapped in a collapsed trench and spent hours underground with the sole company of rats, before being rescued by Oswald Thatcher. Both soldiers were later trapped again in a tunnel that caved in. While Mr. Thatcher developed a terror of enclosed spaces, Mr. Blight managed to keep his own fear of rats – Musophobia - under control. Freed after a long week of captivity, they relied on each other to make it through the war, and eventually became lovers. After the war, despite the authenticity of his feelings toward Oswald Thatcher, Newton could never admit to them publicly. This fear of consequences caused the two men to endlessly argue. It’s only as I took his life that Newton Blight realized, and regretted the missed opportunity of proclaiming his love for Oswald, the only man who truly knew him.","","","","","",""
"[9523029441E3C547EFAE2EBB821E825C]::7B69A66545CF4C2BA44BCEB8E51736DE","Newton, and Oswald Thatcher are in love with each other.","Newton, and Oswald Thatcher are in love with each other.","","","","","",""
"[9523029441E3C547EFAE2EBB821E825C]::9A99E19C4241B25D50B937A20609F409","Newton and Oswald Thatcher were buried alive by a bombing raid during the war.","Newton and Oswald Thatcher were buried alive by a bombing raid during the war.","","","","","",""
"[9523029441E3C547EFAE2EBB821E825C]::8B2AEF5A457A99CA9AE8239E335D58A7","Newton doesn't accept his homosexuality.","Newton doesn't accept his homosexuality.","","","","","",""
"[9523029441E3C547EFAE2EBB821E825C]::C61D15E540B18F1C6E4FC2A3EFB4287E","Newton's phobia of rats prevented him from rescuing his missing friend.","Newton's phobia of rats prevented him from rescuing his missing friend.","","","","","",""
"[975A5ADB4FFA48AF7567E19188E8874D]::E7C1DF264E05519C9F47DD9FE929ABC9","Carol Price, 20 years old, female. To say Ms. Price was attached to her mother would be an understatement. Carolyn Price was her daughter’s everything - her family, her protection, and her hell. Ms. Price was more than dependent on her mother: she was her prisoner. Mrs. Price considered her daughter to be a possession and treated her as such. Breaking it should it please her, and pampering it should she feel guilty about her foul behaviour. When her friends grew into adults, Ms. Price became a recluse and watched helplessly as her connections to the outside world disappeared, leaving her alone with her mother. She developed an anguish that bordered on obsession and took for granted the abusive love of her mother. Her last thoughts were fixated on her. She didn’t care about her own death.","Carol Price, 20 years old, female. To say Ms. Price was attached to her mother would be an understatement. Carolyn Price was her daughter’s everything - her family, her protection, and her hell. Ms. Price was more than dependent on her mother: she was her prisoner. Mrs. Price considered her daughter to be a possession and treated her as such. Breaking it should it please her, and pampering it should she feel guilty about her foul behaviour. When her friends grew into adults, Ms. Price became a recluse and watched helplessly as her connections to the outside world disappeared, leaving her alone with her mother. She developed an anguish that bordered on obsession and took for granted the abusive love of her mother. Her last thoughts were fixated on her. She didn’t care about her own death.","","","","","",""
"[975A5ADB4FFA48AF7567E19188E8874D]::F9400319421AF1CC10FBB49A360E32D6","Carol seems unable to remove herself from her mother's influence, for now.","Carol seems unable to remove herself from her mother's influence, for now.","","","","","",""
"[975A5ADB4FFA48AF7567E19188E8874D]::8B867ED44261016D0F9D5DA39D4806FA","Carol is often hurt by her clumsy"" mother""","Carol is often hurt by her clumsy"" mother""","","","","","",""
"[975A5ADB4FFA48AF7567E19188E8874D]::BC1D702945E91922FB654098FD77448C","Carol's mother has always taken good care of her when she was injured.","Carol's mother has always taken good care of her when she was injured.","","","","","",""
